Surec1_Onay_Tarihi,K2,K2_TARIH,K4,Surec2_Tarihi,Kalite_Kontrol_Tarihi,MAKINE,Kalite,Surec1_Bitis_Tarihi,Surec1_Baslama_Tarihi,PART_NO,fazK_dk,FazS_dk,FazD_dk,FazB_dk,FazS_Basinci_Mean,FazS_Basinci_Stdev,FazB_Basinci_Max,FazK_Basinci_Last,FazD_Basinci_Last,K17_K16_Mesafe,K16,K18,K17,K19,K20,K21,K22,K23,K24,K23_K24_Mesafe,K25,K26,K26_K25_Mesafe,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,Surec4_Baslangic,Surec4_Bitis,Surec4_K1,Surec4_K2,Surec4_K3
2021-07-09 13:11:00+03:00,,,,2021-07-11 15:38:00+03:00,2021-07-12 13:38:00+03:00,Y,2,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 18:38:00+03:00,2021-07-12 10:38:00+03:00,23.8,1701,1703.8
2021-07-09 13:11:00+03:00,,,,2021-07-11 15:31:00+03:00,2021-07-13 02:09:00+03:00,Y,10,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 00:50:00+03:00,2021-07-12 16:50:00+03:00,23.8,1701,1701
2021-07-09 13:11:00+03:00,,,,2021-07-11 15:39:00+03:00,2021-07-12 12:57:00+03:00,X,2,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-11 18:18:00+03:00,2021-07-12 10:18:00+03:00,23.8,1702.4,1702.4
2021-07-09 13:11:00+03:00,,,,2021-07-11 15:34:00+03:00,2021-07-12 13:35:00+03:00,Y,10,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 18:34:30+03:00,2021-07-12 10:34:30+03:00,23.8,1701,1703.8
2021-07-09 13:11:00+03:00,,,,2021-07-11 15:33:00+03:00,2021-07-13 01:35:00+03:00,X,2,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-12 00:34:00+03:00,2021-07-12 16:34:00+03:00,23.8,1699.6,1703.8
2021-07-09 13:45:00+03:00,,,,2021-07-11 14:00:00+03:00,2021-07-12 12:23:00+03:00,Y,2,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 17:11:30+03:00,2021-07-12 09:11:30+03:00,23.8,1701,1703.8
2021-07-09 13:45:00+03:00,,,,2021-07-11 14:01:00+03:00,2021-07-12 12:10:00+03:00,Y,2,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 17:05:30+03:00,2021-07-12 09:05:30+03:00,23.8,1701,1703.8
2021-07-09 13:45:00+03:00,,,,2021-07-11 13:37:00+03:00,2021-07-12 11:27:00+03:00,X,11,2021-07-09 13:01:13.730000+03:00,2021-07-09 12:32:48.392000+03:00,2251,8.159818333,14.30309833,1.191886667,2.29218,14.175,0.3245559659,6.846,4.7712,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-11 16:32:00+03:00,2021-07-12 08:32:00+03:00,23.8,1702.4,1702.4
2021-07-09 14:58:00+03:00,,,,2021-07-11 14:04:00+03:00,2021-07-12 12:22:00+03:00,Y,2,2021-07-09 14:16:04.641000+03:00,2021-07-09 13:47:39.282000+03:00,2253,9.07687,14.21168833,1.191831667,2.292088333,14.042,0.4713046705,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 17:13:00+03:00,2021-07-12 09:13:00+03:00,23.8,1701,1703.8
2021-07-09 14:58:00+03:00,,,,2021-07-11 14:05:00+03:00,2021-07-12 12:28:00+03:00,Y,2,2021-07-09 14:16:04.641000+03:00,2021-07-09 13:47:39.282000+03:00,2253,9.07687,14.21168833,1.191831667,2.292088333,14.042,0.4713046705,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-11 17:16:30+03:00,2021-07-12 09:16:30+03:00,23.8,1701,1703.8
2021-07-09 14:58:00+03:00,,,,2021-07-11 13:59:00+03:00,2021-07-12 12:22:00+03:00,X,2,2021-07-09 14:16:04.641000+03:00,2021-07-09 13:47:39.282000+03:00,2253,9.07687,14.21168833,1.191831667,2.292088333,14.042,0.4713046705,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-11 17:10:30+03:00,2021-07-12 09:10:30+03:00,23.8,1702.4,1702.4
2021-07-09 14:58:00+03:00,,,,2021-07-11 13:51:00+03:00,2021-07-14 02:29:00+03:00,Y,10,2021-07-09 14:16:04.641000+03:00,2021-07-09 13:47:39.282000+03:00,2253,9.07687,14.21168833,1.191831667,2.292088333,14.042,0.4713046705,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 12:10:00+03:00,2021-07-13 04:10:00+03:00,23.8,1701,1701
2021-07-09 17:14:00+03:00,,,,2021-07-11 15:49:00+03:00,2021-07-12 13:30:00+03:00,X,2,2021-07-09 17:07:31.653000+03:00,2021-07-09 16:40:01.331000+03:00,2257,7.97632,14.30293333,1.191923333,2.292216667,13.272,2.74031369,6.846,1.4518,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-11 18:39:30+03:00,2021-07-12 10:39:30+03:00,23.8,1702.4,1702.4
2021-07-09 17:44:00+03:00,,,,2021-07-11 17:31:00+03:00,2021-07-13 16:10:00+03:00,Y,2,2021-07-09 17:07:31.653000+03:00,2021-07-09 16:40:01.331000+03:00,2257,7.97632,14.30293333,1.191923333,2.292216667,13.272,2.74031369,6.846,1.4518,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 08:50:30+03:00,2021-07-13 00:50:30+03:00,23.8,1701,1701
2021-07-09 17:44:00+03:00,,,,2021-07-11 17:27:00+03:00,2021-07-14 16:57:00+03:00,Y,2,2021-07-09 17:07:31.653000+03:00,2021-07-09 16:40:01.331000+03:00,2257,7.97632,14.30293333,1.191923333,2.292216667,13.272,2.74031369,6.846,1.4518,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:12:00+03:00,2021-07-13 13:12:00+03:00,23.8,1701,1701
2021-07-09 17:44:00+03:00,,,,2021-07-19 11:13:00+03:00,2021-07-24 15:22:00+03:00,Y,2,2021-07-09 17:07:31.653000+03:00,2021-07-09 16:40:01.331000+03:00,2257,7.97632,14.30293333,1.191923333,2.292216667,13.272,2.74031369,6.846,1.4518,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2405.2,21,105,37.8,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2202.2,469,119,37.8,2021-07-21 17:17:30+03:00,2021-07-22 09:17:30+03:00,,,
2021-07-09 18:35:00+03:00,,,,2021-07-11 17:37:00+03:00,2021-07-13 16:10:00+03:00,Y,11,2021-07-09 18:13:27.376000+03:00,2021-07-09 17:45:52.069000+03:00,2259,8.068371667,14.30256667,1.191886667,2.292143333,14.07,0.3946300928,7.049,4.564,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 08:53:30+03:00,2021-07-13 00:53:30+03:00,23.8,1701,1701
2021-07-09 18:35:00+03:00,,,,2021-07-11 17:28:00+03:00,2021-07-14 16:58:00+03:00,Y,2,2021-07-09 18:13:27.376000+03:00,2021-07-09 17:45:52.069000+03:00,2259,8.068371667,14.30256667,1.191886667,2.292143333,14.07,0.3946300928,7.049,4.564,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:13:00+03:00,2021-07-13 13:13:00+03:00,23.8,1701,1701
2021-07-09 18:35:00+03:00,,,,2021-07-11 17:30:00+03:00,2021-07-14 17:07:00+03:00,Y,2,2021-07-09 18:13:27.376000+03:00,2021-07-09 17:45:52.069000+03:00,2259,8.068371667,14.30256667,1.191886667,2.292143333,14.07,0.3946300928,7.049,4.564,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:18:30+03:00,2021-07-13 13:18:30+03:00,23.8,1701,1701
2021-07-09 18:35:00+03:00,,,,2021-07-11 17:17:00+03:00,2021-07-14 17:21:00+03:00,Y,2,2021-07-09 18:13:27.376000+03:00,2021-07-09 17:45:52.069000+03:00,2259,8.068371667,14.30256667,1.191886667,2.292143333,14.07,0.3946300928,7.049,4.564,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:19:00+03:00,2021-07-13 13:19:00+03:00,23.8,1701,1701
2021-07-09 19:27:00+03:00,,,,2021-07-11 17:24:00+03:00,2021-07-14 16:27:00+03:00,X,2,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,70,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,,,,,2021-07-12 20:55:30+03:00,2021-07-13 12:55:30+03:00,23.8,1699.6,1703.8
2021-07-09 19:27:00+03:00,,,,2021-07-11 17:25:00+03:00,2021-07-14 16:57:00+03:00,Y,10,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:11:00+03:00,2021-07-13 13:11:00+03:00,23.8,1701,1701
2021-07-09 19:27:00+03:00,,,,2021-07-11 17:18:00+03:00,2021-07-14 17:25:00+03:00,Y,2,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,,,,,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,,,,,2021-07-12 21:21:30+03:00,2021-07-13 13:21:30+03:00,23.8,1701,1701
2021-07-09 19:58:00+03:00,,,,2021-07-13 21:14:00+03:00,2021-07-24 18:13:00+03:00,X,10,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2181.2,462,126,35,2021-07-18 23:43:30+03:00,2021-07-19 15:43:30+03:00,26.6,1709.4,1708
2021-07-09 19:58:00+03:00,,,,2021-07-13 21:19:00+03:00,2021-07-24 18:26:00+03:00,Y,10,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2181.2,462,126,35,2021-07-18 23:52:30+03:00,2021-07-19 15:52:30+03:00,26.6,1709.4,1709.4
2021-07-09 19:58:00+03:00,,,,2021-07-14 21:26:00+03:00,2021-07-27 02:34:00+03:00,Y,2,2021-07-09 19:19:13.092000+03:00,2021-07-09 18:51:42.800000+03:00,2261,7.976356667,14.302585,1.191905,2.383681667,13.174,2.572279417,7.049,1.6604,0,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2399.6,154,105,36.4,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2202.2,434,137.2,36.4,2021-07-20 16:00:00+03:00,2021-07-21 08:00:00+03:00,23.8,,
2021-07-09 20:30:00+03:00,,,,2021-07-13 21:01:00+03:00,2021-07-14 23:03:00+03:00,X,2,2021-07-09 20:08:53.593000+03:00,2021-07-09 19:41:33.320000+03:00,2262,7.976356667,14.21069833,1.191886667,2.292051667,13.958,0.5544578457,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2181.2,462,126,35,2021-07-14 02:02:00+03:00,2021-07-14 18:02:00+03:00,23.8,1703.8,1705.2
2021-07-09 20:30:00+03:00,,,,2021-07-13 20:59:00+03:00,2021-07-14 19:41:00+03:00,X,10,2021-07-09 20:08:53.593000+03:00,2021-07-09 19:41:33.320000+03:00,2262,7.976356667,14.21069833,1.191886667,2.292051667,13.958,0.5544578457,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2181.2,462,126,35,2021-07-14 00:20:00+03:00,2021-07-14 16:20:00+03:00,23.8,1703.8,1705.2
2021-07-09 21:03:00+03:00,,,,2021-07-13 21:16:00+03:00,2021-07-24 18:15:00+03:00,X,2,2021-07-09 20:08:53.593000+03:00,2021-07-09 19:41:33.320000+03:00,2262,7.976356667,14.21069833,1.191886667,2.292051667,13.958,0.5544578457,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2181.2,462,126,35,2021-07-18 23:45:30+03:00,2021-07-19 15:45:30+03:00,26.6,1709.4,1708
2021-07-09 21:03:00+03:00,,,,2021-07-13 21:17:00+03:00,2021-07-24 18:36:00+03:00,X,2,2021-07-09 20:08:53.593000+03:00,2021-07-09 19:41:33.320000+03:00,2262,7.976356667,14.21069833,1.191886667,2.292051667,13.958,0.5544578457,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2412.2,63,100.8,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2181.2,462,126,35,2021-07-18 23:56:30+03:00,2021-07-19 15:56:30+03:00,26.6,1709.4,1708
2021-07-09 21:03:00+03:00,,,,2021-07-14 21:20:00+03:00,2021-07-16 00:16:00+03:00,X,2,2021-07-09 20:08:53.593000+03:00,2021-07-09 19:41:33.320000+03:00,2262,7.976356667,14.21069833,1.191886667,2.292051667,13.958,0.5544578457,6.846,5.6,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2399.6,154,105,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2202.2,434,137.2,36.4,2021-07-15 02:48:00+03:00,2021-07-15 18:48:00+03:00,23.8,1706.6,1705.2
2021-07-09 22:38:00+03:00,,,,2021-07-12 17:31:00+03:00,2021-07-26 23:16:00+03:00,X,2,2021-07-09 22:22:45.083000+03:00,2021-07-09 21:56:14.822000+03:00,2263,6.967803333,14.30251167,1.191813333,2.383773333,13.65,1.895844348,6.846,1.4518,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2382.8,126,124.6,35,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2193.8,476,110.6,36.4,2021-07-19 12:23:30+03:00,2021-07-20 04:23:30+03:00,26.6,1709.4,1708
2021-07-09 22:39:00+03:00,,,,2021-07-14 21:35:00+03:00,2021-07-27 11:29:00+03:00,X,2,2021-07-09 22:22:45.083000+03:00,2021-07-09 21:56:14.822000+03:00,2263,6.967803333,14.30251167,1.191813333,2.383773333,13.65,1.895844348,6.846,1.4518,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2399.6,154,105,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2202.2,434,137.2,36.4,2021-07-20 20:32:00+03:00,2021-07-21 12:32:00+03:00,23.8,,
2021-07-09 22:39:00+03:00,,,,2021-07-14 15:57:00+03:00,2021-07-15 14:55:00+03:00,X,2,2021-07-09 22:22:45.083000+03:00,2021-07-09 21:56:14.822000+03:00,2263,6.967803333,14.30251167,1.191813333,2.383773333,13.65,1.895844348,6.846,1.4518,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2399.6,154,105,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2202.2,434,137.2,36.4,2021-07-14 19:26:00+03:00,2021-07-15 11:26:00+03:00,23.8,1703.8,1705.2
2021-07-09 22:39:00+03:00,,,,2021-07-14 21:25:00+03:00,2021-07-27 02:33:00+03:00,Y,2,2021-07-09 22:22:45.083000+03:00,2021-07-09 21:56:14.822000+03:00,2263,6.967803333,14.30251167,1.191813333,2.383773333,13.65,1.895844348,6.846,1.4518,0.20748,30.8,109.2,15.12,78.4,49.84,2525.6,43.4,875,424.2,281.4,142.8,95.2,172.2,62.608,12.18,39.97,2399.6,154,105,36.4,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2202.2,434,137.2,36.4,2021-07-20 15:59:00+03:00,2021-07-21 07:59:00+03:00,23.8,,
2021-07-10 03:55:00+03:00,,,,2021-07-14 16:04:00+03:00,2021-07-16 01:07:00+03:00,Y,2,2021-07-10 03:29:33.573000+03:00,2021-07-10 03:02:08.254000+03:00,2270,8.160093333,14.302695,1.191831667,2.383645,14.07,0.3946300928,6.846,5.3928,0,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2399.6,154,105,36.4,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2202.2,434,137.2,36.4,2021-07-15 00:35:30+03:00,2021-07-15 16:35:30+03:00,23.8,1705.2,1705.2
2021-07-10 04:43:00+03:00,,,,2021-07-14 16:40:00+03:00,2021-07-16 01:09:00+03:00,Y,2,2021-07-10 04:17:24.079000+03:00,2021-07-10 03:49:33.782000+03:00,2271,8.343096667,14.30229167,1.191776667,2.383773333,14,0.4534000378,6.4316,5.6,0.20748,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2399.6,154,105,36.4,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2202.2,434,137.2,36.4,2021-07-15 00:54:30+03:00,2021-07-15 16:54:30+03:00,23.8,1705.2,1705.2
2021-07-10 04:43:00+03:00,,,,2021-07-14 16:39:00+03:00,2021-07-16 01:02:00+03:00,X,10,2021-07-10 04:17:24.079000+03:00,2021-07-10 03:49:33.782000+03:00,2271,8.343096667,14.30229167,1.191776667,2.383773333,14,0.4534000378,6.4316,5.6,0.20748,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2399.6,154,105,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2202.2,434,137.2,36.4,2021-07-15 00:50:30+03:00,2021-07-15 16:50:30+03:00,23.8,1706.6,1705.2
2021-07-10 04:43:00+03:00,,,,2021-07-14 16:11:00+03:00,2021-07-15 14:59:00+03:00,X,2,2021-07-10 04:17:24.079000+03:00,2021-07-10 03:49:33.782000+03:00,2271,8.343096667,14.30229167,1.191776667,2.383773333,14,0.4534000378,6.4316,5.6,0.20748,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2399.6,154,105,36.4,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2202.2,434,137.2,36.4,2021-07-14 19:35:00+03:00,2021-07-15 11:35:00+03:00,23.8,1703.8,1705.2
2021-07-10 05:19:00+03:00,,,,2021-07-12 12:54:00+03:00,2021-07-13 12:07:00+03:00,X,2,2021-07-10 04:50:39.455000+03:00,2021-07-10 04:22:44.144000+03:00,2272,8.43491,14.30260333,1.191978333,2.292125,13.2776,2.282536041,6.4316,4.977,0,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2382.8,126,124.6,35,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2193.8,476,110.6,36.4,2021-07-12 16:30:30+03:00,2021-07-13 08:30:30+03:00,23.8,1699.6,1703.8
2021-07-10 05:19:00+03:00,,,,2021-07-12 12:55:00+03:00,2021-07-13 13:18:00+03:00,X,10,2021-07-10 04:50:39.455000+03:00,2021-07-10 04:22:44.144000+03:00,2272,8.43491,14.30260333,1.191978333,2.292125,13.2776,2.282536041,6.4316,4.977,0,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2382.8,126,124.6,35,64.4,317.8,261.8,245,0.252,0.322,4.004,11.718,15.722,64.4,2193.8,476,110.6,36.4,2021-07-12 17:06:30+03:00,2021-07-13 09:06:30+03:00,23.8,1699.6,1703.8
2021-07-10 05:19:00+03:00,,,,2021-07-12 12:56:00+03:00,2021-07-13 11:59:00+03:00,Y,2,2021-07-10 04:50:39.455000+03:00,2021-07-10 04:22:44.144000+03:00,2272,8.43491,14.30260333,1.191978333,2.292125,13.2776,2.282536041,6.4316,4.977,0,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2382.8,126,124.6,35,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2193.8,476,110.6,36.4,2021-07-12 16:27:30+03:00,2021-07-13 08:27:30+03:00,23.8,1701,1701
2021-07-10 05:19:00+03:00,,,,2021-07-12 12:04:00+03:00,2021-07-13 13:30:00+03:00,Y,2,2021-07-10 04:50:39.455000+03:00,2021-07-10 04:22:44.144000+03:00,2272,8.43491,14.30260333,1.191978333,2.292125,13.2776,2.282536041,6.4316,4.977,0,30.8,109.2,15.12,78.4,49.56,2524.2,40.6,910,420,261.8,158.2,96.6,173.6,62.09,11.9,39.004,2382.8,126,124.6,35,65.8,317.8,261.8,243.6,0.252,0.322,3.696,11.788,15.484,64.4,2193.8,476,110.6,36.4,2021-07-12 16:47:00+03:00,2021-07-13 08:47:00+03:00,23.8,1701,1701
